GEO_ID,NAME,DP05_0089E,DP05_0091E,DP05_0090E,DP05_0073E,DP05_0078E,DP05_0081E,DP05_0082E,DP05_0080E,DP05_0083E,DP05_0084E,DP05_0085E,DP05_0087E,DP05_0086E,DP05_0079E,DP05_0001E,DP05_0007E,DP05_0008E,DP05_0009E,DP05_0010E,DP05_0011E,DP05_0012E,DP05_0006E,DP05_0013E,DP05_0014E,DP05_0015E,DP05_0016E,DP05_0017E,DP05_0003E,DP05_0002E,DP05_0018E,DP05_0005E,DP05_0089PE,DP05_0091PE,DP05_0090PE,DP05_0073PE,DP05_0078PE,DP05_0081PE,DP05_0082PE,DP05_0080PE,DP05_0083PE,DP05_0084PE,DP05_0085PE,DP05_0087PE,DP05_0086PE,DP05_0079PE,DP05_0001PE,DP05_0007PE,DP05_0008PE,DP05_0009PE,DP05_0010PE,DP05_0011PE,DP05_0012PE,DP05_0006PE,DP05_0013PE,DP05_0014PE,DP05_0015PE,DP05_0016PE,DP05_0003PE,DP05_0002PE,DP05_0005PE
1400000US19163010600,Census Tract 106; Scott County; Iowa,2076,1043,1033,658,2099,0,20,594,0,0,199,199,0,1286,2757,42,213,523,790,280,261,67,128,162,208,14,0,1310,1447,31.3,69,2076,50.2,49.8,23.9,76.1,0,0.7,21.5,0,0,7.2,7.2,0,46.6,2757,1.5,7.7,19,28.7,10.2,9.5,2.4,4.6,5.9,7.5,0.5,47.5,52.5,2.5
1400000US19163010700,Census Tract 107; Scott County; Iowa,1016,519,497,149,1091,13,74,260,0,0,86,65,21,658,1240,69,118,67,160,193,165,31,88,114,176,0,0,621,619,43.5,59,1016,51.1,48.9,12,88,1,6,21,0,0,6.9,5.2,1.7,53.1,1240,5.6,9.5,5.4,12.9,15.6,13.3,2.5,7.1,9.2,14.2,0,50.1,49.9,4.8
1400000US19163010800,Census Tract 108; Scott County; Iowa,1806,912,894,527,2118,16,122,240,0,0,170,92,78,1570,2645,161,175,65,308,282,403,150,191,196,228,120,87,1285,1360,40.7,279,1806,50.5,49.5,19.9,80.1,0.6,4.6,9.1,0,0,6.4,3.5,2.9,59.4,2645,6.1,6.6,2.5,11.6,10.7,15.2,5.7,7.2,7.4,8.6,4.5,48.6,51.4,10.5
1400000US19163010900,Census Tract 109; Scott County; Iowa,1758,860,898,282,1947,43,65,435,0,0,77,77,0,1327,2229,112,205,190,430,473,130,59,147,139,147,70,20,1099,1130,35.1,107,1758,48.9,51.1,12.7,87.3,1.9,2.9,19.5,0,0,3.5,3.5,0,59.5,2229,5,9.2,8.5,19.3,21.2,5.8,2.6,6.6,6.2,6.6,3.1,49.3,50.7,4.8
1400000US19163011000,Census Tract 110; Scott County; Iowa,2014,1022,992,409,2326,10,12,118,0,0,116,67,49,2070,2735,211,141,163,252,381,289,169,310,273,338,18,12,1373,1362,42,178,2014,50.7,49.3,15,85,0.4,0.4,4.3,0,0,4.2,2.4,1.8,75.7,2735,7.7,5.2,6,9.2,13.9,10.6,6.2,11.3,10,12.4,0.7,50.2,49.8,6.5
1400000US19163011100,Census Tract 111; Scott County; Iowa,2176,1165,1011,106,2695,0,70,113,0,16,130,113,17,2366,2801,153,100,245,454,306,335,68,151,191,265,156,35,1433,1368,35.8,342,2176,53.5,46.5,3.8,96.2,0,2.5,4,0,0.6,4.6,4,0.6,84.5,2801,5.5,3.6,8.7,16.2,10.9,12,2.4,5.4,6.8,9.5,5.6,51.2,48.8,12.2
1400000US19163011200,Census Tract 112; Scott County; Iowa,1719,956,763,395,1952,0,143,325,0,0,86,86,0,1398,2347,131,89,339,357,232,237,137,141,93,208,41,141,1206,1141,32.4,201,1719,55.6,44.4,16.8,83.2,0,6.1,13.8,0,0,3.7,3.7,0,59.6,2347,5.6,3.8,14.4,15.2,9.9,10.1,5.8,6,4,8.9,1.7,51.4,48.6,8.6
1400000US19163011300,Census Tract 113; Scott County; Iowa,3254,1758,1496,619,3901,25,56,755,0,0,68,68,0,2997,4520,235,938,1020,509,306,277,400,88,180,186,41,19,2407,2113,20.9,321,3254,54,46,13.7,86.3,0.6,1.2,16.7,0,0,1.5,1.5,0,66.3,4520,5.2,20.8,22.6,11.3,6.8,6.1,8.8,1.9,4,4.1,0.9,53.3,46.7,7.1
1400000US19163011400,Census Tract 114; Scott County; Iowa,1704,759,945,197,2162,0,0,769,0,0,201,183,18,1192,2359,334,159,352,204,463,189,145,89,81,195,21,41,1158,1201,28,86,1704,44.5,55.5,8.4,91.6,0,0,32.6,0,0,8.5,7.8,0.8,50.5,2359,14.2,6.7,14.9,8.6,19.6,8,6.1,3.8,3.4,8.3,0.9,49.1,50.9,3.6
1400000US19163011500,Census Tract 115; Scott County; Iowa,1579,815,764,46,2048,10,1,363,0,3,90,90,0,1581,2094,178,169,58,388,439,224,110,82,128,131,26,24,1060,1034,35.2,137,1579,51.6,48.4,2.2,97.8,0.5,0,17.3,0,0.1,4.3,4.3,0,75.5,2094,8.5,8.1,2.8,18.5,21,10.7,5.3,3.9,6.1,6.3,1.2,50.6,49.4,6.5
1400000US19163011600,Census Tract 116; Scott County; Iowa,2541,1199,1342,100,3215,0,0,139,0,0,252,153,99,2824,3315,142,204,175,487,545,545,171,198,150,291,98,53,1494,1821,37.7,256,2541,47.2,52.8,3,97,0,0,4.2,0,0,7.6,4.6,3,85.2,3315,4.3,6.2,5.3,14.7,16.4,16.4,5.2,6,4.5,8.8,3,45.1,54.9,7.7
1400000US19163011700,Census Tract 117; Scott County; Iowa,2455,1244,1211,291,2634,0,15,85,7,0,191,94,97,2336,2925,121,112,146,551,584,339,147,132,310,189,141,36,1496,1429,38.8,117,2455,50.7,49.3,9.9,90.1,0,0.5,2.9,0.2,0,6.5,3.2,3.3,79.9,2925,4.1,3.8,5,18.8,20,11.6,5,4.5,10.6,6.5,4.8,51.1,48.9,4
1400000US19163011800,Census Tract 118; Scott County; Iowa,1748,815,933,174,1822,0,72,0,0,0,65,65,0,1685,1996,18,99,181,371,145,377,90,93,201,121,101,90,1004,992,43.4,109,1748,46.6,53.4,8.7,91.3,0,3.6,0,0,0,3.3,3.3,0,84.4,1996,0.9,5,9.1,18.6,7.3,18.9,4.5,4.7,10.1,6.1,5.1,50.3,49.7,5.5
1400000US19163011900,Census Tract 119; Scott County; Iowa,2271,1188,1083,359,2555,0,0,71,0,166,304,289,15,2014,2914,54,224,137,351,315,295,247,190,241,479,107,62,1461,1453,41.9,212,2271,52.3,47.7,12.3,87.7,0,0,2.4,0,5.7,10.4,9.9,0.5,69.1,2914,1.9,7.7,4.7,12,10.8,10.1,8.5,6.5,8.3,16.4,3.7,50.1,49.9,7.3
1400000US19163012000,Census Tract 120; Scott County; Iowa,2733,1406,1327,129,3573,0,129,218,0,40,163,163,0,3023,3702,286,346,131,641,400,564,142,153,250,204,309,76,1904,1798,39.1,200,2733,51.4,48.6,3.5,96.5,0,3.5,5.9,0,1.1,4.4,4.4,0,81.7,3702,7.7,9.3,3.5,17.3,10.8,15.2,3.8,4.1,6.8,5.5,8.3,51.4,48.6,5.4
1400000US19163012100,Census Tract 121; Scott County; Iowa,3263,1519,1744,473,3275,0,52,247,35,0,255,255,0,2686,3748,190,109,453,525,413,547,77,330,267,442,225,51,1756,1992,44.7,119,3263,46.6,53.4,12.6,87.4,0,1.4,6.6,0.9,0,6.8,6.8,0,71.7,3748,5.1,2.9,12.1,14,11,14.6,2.1,8.8,7.1,11.8,6,46.9,53.1,3.2
1400000US19163012200,Census Tract 122; Scott County; Iowa,1650,842,808,266,1695,10,0,37,0,0,203,194,9,1445,1961,62,95,169,396,253,193,85,230,106,145,87,25,972,989,37.3,115,1650,51,49,13.6,86.4,0.5,0,1.9,0,0,10.4,9.9,0.5,73.7,1961,3.2,4.8,8.6,20.2,12.9,9.8,4.3,11.7,5.4,7.4,4.4,49.6,50.4,5.9
1400000US19163012300,Census Tract 123; Scott County; Iowa,1055,484,571,415,1039,1,0,0,0,0,95,79,16,943,1454,122,113,54,165,221,136,67,215,94,90,72,33,698,756,41.5,72,1055,45.9,54.1,28.5,71.5,0.1,0,0,0,0,6.5,5.4,1.1,64.9,1454,8.4,7.8,3.7,11.3,15.2,9.4,4.6,14.8,6.5,6.2,5,48,52,5
1400000US19163012400,Census Tract 124; Scott County; Iowa,1038,450,588,10,1292,0,0,42,0,0,31,31,0,1219,1302,110,36,76,107,157,201,69,147,174,131,28,17,600,702,50.4,49,1038,43.4,56.6,0.8,99.2,0,0,3.2,0,0,2.4,2.4,0,93.6,1302,8.4,2.8,5.8,8.2,12.1,15.4,5.3,11.3,13.4,10.1,2.2,46.1,53.9,3.8
1400000US19163012501,Census Tract 125.01; Scott County; Iowa,3361,1802,1559,360,3809,16,0,947,0,0,285,278,7,2561,4169,247,348,96,622,292,788,100,303,388,586,121,78,2151,2018,49.1,200,3361,53.6,46.4,8.6,91.4,0.4,0,22.7,0,0,6.8,6.7,0.2,61.4,4169,5.9,8.3,2.3,14.9,7,18.9,2.4,7.3,9.3,14.1,2.9,51.6,48.4,4.8
1400000US19163012502,Census Tract 125.02; Scott County; Iowa,3014,1582,1432,217,3605,13,55,435,0,0,213,206,7,2889,3822,190,127,269,526,361,502,182,425,322,283,211,115,1850,1972,40.7,309,3014,52.5,47.5,5.7,94.3,0.3,1.4,11.4,0,0,5.6,5.4,0.2,75.6,3822,5,3.3,7,13.8,9.4,13.1,4.8,11.1,8.4,7.4,5.5,48.4,51.6,8.1
1400000US19163012601,Census Tract 126.01; Scott County; Iowa,3705,1859,1846,346,4870,32,0,424,0,78,212,212,0,4124,5216,496,361,227,668,814,539,481,457,288,304,234,45,2581,2635,35.5,302,3705,50.2,49.8,6.6,93.4,0.6,0,8.1,0,1.5,4.1,4.1,0,79.1,5216,9.5,6.9,4.4,12.8,15.6,10.3,9.2,8.8,5.5,5.8,4.5,49.5,50.5,5.8
1400000US19163012602,Census Tract 126.02; Scott County; Iowa,2614,1484,1130,288,3814,0,285,562,0,0,269,269,0,2698,4102,458,120,117,535,644,323,462,165,250,571,272,0,2248,1854,36.1,185,2614,56.8,43.2,7,93,0,6.9,13.7,0,0,6.6,6.6,0,65.8,4102,11.2,2.9,2.9,13,15.7,7.9,11.3,4,6.1,13.9,6.6,54.8,45.2,4.5
1400000US19163012701,Census Tract 127.01; Scott County; Iowa,2434,1341,1093,232,2880,0,24,517,0,55,75,75,0,2209,3112,71,224,149,453,277,266,158,223,263,468,197,42,1688,1424,39.4,321,2434,55.1,44.9,7.5,92.5,0,0.8,16.6,0,1.8,2.4,2.4,0,71,3112,2.3,7.2,4.8,14.6,8.9,8.5,5.1,7.2,8.5,15,6.3,54.2,45.8,10.3
1400000US19163012702,Census Tract 127.02; Scott County; Iowa,2569,1452,1117,420,2743,6,58,128,0,45,139,139,0,2367,3163,99,97,121,241,475,472,240,158,183,313,287,300,1740,1423,49.4,177,2569,56.5,43.5,13.3,86.7,0.2,1.8,4,0,1.4,4.4,4.4,0,74.8,3163,3.1,3.1,3.8,7.6,15,14.9,7.6,5,5.8,9.9,9.1,55,45,5.6
1400000US19163012801,Census Tract 128.01; Scott County; Iowa,3876,2261,1615,231,4692,0,29,932,0,0,62,62,0,3669,4923,315,413,452,652,474,586,165,233,213,754,186,190,2859,2064,39.1,290,3876,58.3,41.7,4.7,95.3,0,0.6,18.9,0,0,1.3,1.3,0,74.5,4923,6.4,8.4,9.2,13.2,9.6,11.9,3.4,4.7,4.3,15.3,3.8,58.1,41.9,5.9
1400000US19163012802,Census Tract 128.02; Scott County; Iowa,3634,1649,1985,511,4770,20,242,597,0,0,195,112,83,3716,5281,412,125,570,1152,734,352,403,250,130,401,203,69,2653,2628,28.6,480,3634,45.4,54.6,9.7,90.3,0.4,4.6,11.3,0,0,3.7,2.1,1.6,70.4,5281,7.8,2.4,10.8,21.8,13.9,6.7,7.6,4.7,2.5,7.6,3.8,50.2,49.8,9.1
1400000US19163012901,Census Tract 129.01; Scott County; Iowa,4093,2000,2093,170,5544,21,146,763,0,0,370,311,59,4244,5714,380,258,482,858,769,787,389,325,274,449,227,182,2921,2793,38.3,334,4093,48.9,51.1,3,97,0.4,2.6,13.4,0,0,6.5,5.4,1,74.3,5714,6.7,4.5,8.4,15,13.5,13.8,6.8,5.7,4.8,7.9,4,51.1,48.9,5.8
1400000US19163012902,Census Tract 129.02; Scott County; Iowa,4836,2452,2384,311,5872,0,81,638,0,0,376,351,25,4777,6183,281,498,370,978,634,506,407,423,461,683,407,213,3133,3050,37.6,322,4836,50.7,49.3,5,95,0,1.3,10.3,0,0,6.1,5.7,0.4,77.3,6183,4.5,8.1,6,15.8,10.3,8.2,6.6,6.8,7.5,11,6.6,50.7,49.3,5.2
1400000US19163013000,Census Tract 130; Scott County; Iowa,3788,1670,2118,411,4369,0,125,240,0,0,245,245,0,3759,4780,154,228,223,644,969,281,284,333,420,509,196,213,2045,2735,38.9,326,3788,44.1,55.9,8.6,91.4,0,2.6,5,0,0,5.1,5.1,0,78.6,4780,3.2,4.8,4.7,13.5,20.3,5.9,5.9,7,8.8,10.6,4.1,42.8,57.2,6.8
1400000US19163013100,Census Tract 131; Scott County; Iowa,1629,872,757,98,1841,0,42,0,0,8,28,23,5,1763,1939,79,96,79,183,310,365,68,88,149,277,152,15,1020,919,46.5,78,1629,53.5,46.5,5.1,94.9,0,2.2,0,0,0.4,1.4,1.2,0.3,90.9,1939,4.1,5,4.1,9.4,16,18.8,3.5,4.5,7.7,14.3,7.8,52.6,47.4,4
1400000US19163013200,Census Tract 132; Scott County; Iowa,1319,652,667,20,1554,0,0,15,0,1,19,19,0,1519,1574,109,47,101,131,195,218,63,114,103,257,162,38,779,795,50.7,36,1319,49.4,50.6,1.3,98.7,0,0,1,0,0.1,1.2,1.2,0,96.5,1574,6.9,3,6.4,8.3,12.4,13.9,4,7.2,6.5,16.3,10.3,49.5,50.5,2.3
1400000US19163013300,Census Tract 133; Scott County; Iowa,2485,1140,1345,172,3101,0,64,235,0,0,180,138,42,2622,3273,164,207,231,430,405,357,218,186,201,308,266,59,1603,1670,38.2,241,2485,45.9,54.1,5.3,94.7,0,2,7.2,0,0,5.5,4.2,1.3,80.1,3273,5,6.3,7.1,13.1,12.4,10.9,6.7,5.7,6.1,9.4,8.1,49,51,7.4
1400000US19163013400,Census Tract 134; Scott County; Iowa,2343,1262,1081,106,2795,2,0,86,0,0,271,175,96,2436,2901,163,151,155,354,428,377,191,151,313,262,168,97,1474,1427,42.3,91,2343,53.9,46.1,3.7,96.3,0.1,0,3,0,0,9.3,6,3.3,84,2901,5.6,5.2,5.3,12.2,14.8,13,6.6,5.2,10.8,9,5.8,50.8,49.2,3.1
1400000US19163013500,Census Tract 135; Scott County; Iowa,2990,1731,1259,357,3759,0,25,88,0,0,146,54,92,3500,4116,268,467,242,450,666,442,458,174,235,297,167,43,2222,1894,34.2,207,2990,57.9,42.1,8.7,91.3,0,0.6,2.1,0,0,3.5,1.3,2.2,85,4116,6.5,11.3,5.9,10.9,16.2,10.7,11.1,4.2,5.7,7.2,4.1,54,46,5
1400000US19163013600,Census Tract 136; Scott County; Iowa,1821,986,835,254,2338,0,4,0,0,3,140,140,0,2191,2592,210,134,33,589,265,145,225,138,236,218,125,28,1424,1168,32.7,246,1821,54.1,45.9,9.8,90.2,0,0.2,0,0,0.1,5.4,5.4,0,84.5,2592,8.1,5.2,1.3,22.7,10.2,5.6,8.7,5.3,9.1,8.4,4.8,54.9,45.1,9.5
1400000US19163013702,Census Tract 137.02; Scott County; Iowa,4373,2097,2276,221,5522,9,386,96,0,60,188,90,98,4783,5743,563,507,119,288,926,835,302,359,334,787,473,97,2724,3019,45.3,153,4373,48,52,3.8,96.2,0.2,6.7,1.7,0,1,3.3,1.6,1.7,83.3,5743,9.8,8.8,2.1,5,16.1,14.5,5.3,6.3,5.8,13.7,8.2,47.4,52.6,2.7
1400000US19163013703,Census Tract 137.03; Scott County; Iowa,1922,1053,869,106,2774,0,117,14,0,0,185,185,0,2458,2880,205,212,119,407,392,315,247,119,140,295,72,15,1430,1450,33.3,342,1922,54.8,45.2,3.7,96.3,0,4.1,0.5,0,0,6.4,6.4,0,85.3,2880,7.1,7.4,4.1,14.1,13.6,10.9,8.6,4.1,4.9,10.2,2.5,49.7,50.3,11.9
1400000US19163013705,Census Tract 137.05; Scott County; Iowa,4348,2274,2074,413,5068,3,177,50,0,0,161,131,30,4677,5481,350,397,272,854,646,600,200,484,183,689,423,73,2949,2532,40.5,310,4348,52.3,47.7,7.5,92.5,0.1,3.2,0.9,0,0,2.9,2.4,0.5,85.3,5481,6.4,7.2,5,15.6,11.8,10.9,3.6,8.8,3.3,12.6,7.7,53.8,46.2,5.7
1400000US19163013706,Census Tract 137.06; Scott County; Iowa,5399,2738,2661,339,8056,3,1673,100,0,0,247,190,57,6033,8395,667,520,266,770,1506,1106,774,522,440,662,415,142,4279,4116,39.3,605,5399,50.7,49.3,4,96,0,19.9,1.2,0,0,2.9,2.3,0.7,71.9,8395,7.9,6.2,3.2,9.2,17.9,13.2,9.2,6.2,5.2,7.9,4.9,51,49,7.2
1400000US19165960100,Census Tract 9601; Shelby County; Iowa,2211,1084,1127,68,2826,7,0,0,0,12,79,75,4,2728,2894,236,119,73,377,272,299,188,220,236,441,196,80,1337,1557,46.7,157,2211,49,51,2.3,97.7,0.2,0,0,0,0.4,2.7,2.6,0.1,94.3,2894,8.2,4.1,2.5,13,9.4,10.3,6.5,7.6,8.2,15.2,6.8,46.2,53.8,5.4
1400000US19165960200,Census Tract 9602; Shelby County; Iowa,2264,1216,1048,150,2810,2,0,3,0,6,23,21,2,2776,2960,227,203,186,299,347,353,193,204,194,375,151,106,1687,1273,42.6,122,2264,53.7,46.3,5.1,94.9,0.1,0,0.1,0,0.2,0.8,0.7,0.1,93.8,2960,7.7,6.9,6.3,10.1,11.7,11.9,6.5,6.9,6.6,12.7,5.1,57,43,4.1
1400000US19165960300,Census Tract 9603; Shelby County; Iowa,2736,1545,1191,96,3566,1,0,80,0,28,197,124,73,3260,3662,167,381,137,252,403,399,328,343,217,382,281,249,2048,1614,46.4,123,2736,56.5,43.5,2.6,97.4,0,0,2.2,0,0.8,5.4,3.4,2,89,3662,4.6,10.4,3.7,6.9,11,10.9,9,9.4,5.9,10.4,7.7,55.9,44.1,3.4
1400000US19165960400,Census Tract 9604; Shelby County; Iowa,1812,865,947,68,2153,0,0,25,0,0,0,0,0,2128,2221,56,103,150,256,219,255,45,94,385,230,133,77,961,1260,47.7,218,1812,47.7,52.3,3.1,96.9,0,0,1.1,0,0,0,0,0,95.8,2221,2.5,4.6,6.8,11.5,9.9,11.5,2,4.2,17.3,10.4,6,43.3,56.7,9.8
1400000US19167070100,Census Tract 701; Sioux County; Iowa,2646,1283,1363,285,3460,5,14,27,0,0,49,49,0,3365,3745,278,340,254,473,390,399,323,245,190,329,192,57,1826,1919,34.3,275,2646,48.5,51.5,7.6,92.4,0.1,0.4,0.7,0,0,1.3,1.3,0,89.9,3745,7.4,9.1,6.8,12.6,10.4,10.7,8.6,6.5,5.1,8.8,5.1,48.8,51.2,7.3
1400000US19167070200,Census Tract 702; Sioux County; Iowa,3305,1569,1736,349,4737,0,27,62,0,28,43,23,20,4577,5086,620,412,291,605,762,410,402,196,341,417,229,75,2433,2653,32.8,326,3305,47.5,52.5,6.9,93.1,0,0.5,1.2,0,0.6,0.8,0.5,0.4,90,5086,12.2,8.1,5.7,11.9,15,8.1,7.9,3.9,6.7,8.2,4.5,47.8,52.2,6.4
1400000US19167070300,Census Tract 703; Sioux County; Iowa,4412,2289,2123,1087,5104,0,0,1,0,32,14,14,0,5057,6191,355,354,701,448,906,641,559,331,340,562,435,142,3132,3059,38,417,4412,51.9,48.1,17.6,82.4,0,0,0,0,0.5,0.2,0.2,0,81.7,6191,5.7,5.7,11.3,7.2,14.6,10.4,9,5.3,5.5,9.1,7,50.6,49.4,6.7
1400000US19167070400,Census Tract 704; Sioux County; Iowa,2339,1266,1073,943,3045,3,0,5,6,0,51,51,0,2980,3988,427,278,178,417,350,450,399,241,251,347,246,74,1948,2040,34.6,330,2339,54.1,45.9,23.6,76.4,0.1,0,0.1,0.2,0,1.3,1.3,0,74.7,3988,10.7,7,4.5,10.5,8.8,11.3,10,6,6.3,8.7,6.2,48.8,51.2,8.3
1400000US19167070500,Census Tract 705; Sioux County; Iowa,2258,1077,1181,188,2894,0,15,4,0,0,30,22,8,2845,3082,227,207,234,322,341,197,230,290,360,295,164,56,1452,1630,41.2,159,2258,47.7,52.3,6.1,93.9,0,0.5,0.1,0,0,1,0.7,0.3,92.3,3082,7.4,6.7,7.6,10.4,11.1,6.4,7.5,9.4,11.7,9.6,5.3,47.1,52.9,5.2
1400000US19167070601,Census Tract 706.01; Sioux County; Iowa,1731,937,794,78,1938,16,20,13,0,0,15,15,0,1874,2016,38,346,268,132,169,107,133,81,205,112,285,41,1105,911,33.9,99,1731,54.1,45.9,3.9,96.1,0.8,1,0.6,0,0,0.7,0.7,0,93,2016,1.9,17.2,13.3,6.5,8.4,5.3,6.6,4,10.2,5.6,14.1,54.8,45.2,4.9
1400000US19167070602,Census Tract 706.02; Sioux County; Iowa,3253,1476,1777,68,4203,2,0,36,0,22,159,159,0,3984,4271,312,272,555,480,564,492,277,158,201,462,129,99,2101,2170,33,270,3253,45.4,54.6,1.6,98.4,0,0,0.8,0,0.5,3.7,3.7,0,93.3,4271,7.3,6.4,13,11.2,13.2,11.5,6.5,3.7,4.7,10.8,3,49.2,50.8,6.3
1400000US19167070701,Census Tract 707.01; Sioux County; Iowa,2448,1329,1119,482,3176,0,20,0,0,0,58,58,0,3098,3658,369,442,116,564,446,483,113,89,111,291,187,153,1927,1731,32.9,294,2448,54.3,45.7,13.2,86.8,0,0.5,0,0,0,1.6,1.6,0,84.7,3658,10.1,12.1,3.2,15.4,12.2,13.2,3.1,2.4,3,8,5.1,52.7,47.3,8
1400000US19167070702,Census Tract 707.02; Sioux County; Iowa,2698,1347,1351,608,3170,4,62,32,0,0,37,37,0,3035,3778,184,634,613,284,388,237,189,388,119,178,126,79,1751,2027,22.6,359,2698,49.9,50.1,16.1,83.9,0.1,1.6,0.8,0,0,1,1,0,80.3,3778,4.9,16.8,16.2,7.5,10.3,6.3,5,10.3,3.1,4.7,3.3,46.3,53.7,9.5
1400000US19169000101,Census Tract 1.01; Story County; Iowa,1425,710,715,82,1751,19,0,0,0,0,55,38,17,1677,1833,72,6,51,250,205,89,194,183,170,366,120,0,984,849,45.5,127,1425,49.8,50.2,4.5,95.5,1,0,0,0,0,3,2.1,0.9,91.5,1833,3.9,0.3,2.8,13.6,11.2,4.9,10.6,10,9.3,20,6.5,53.7,46.3,6.9
1400000US19169000102,Census Tract 1.02; Story County; Iowa,2649,1330,1319,242,3601,10,595,95,0,18,126,126,0,2757,3843,190,230,145,331,460,550,223,259,271,674,243,64,1993,1850,46.6,203,2649,50.2,49.8,6.3,93.7,0.3,15.5,2.5,0,0.5,3.3,3.3,0,71.7,3843,4.9,6,3.8,8.6,12,14.3,5.8,6.7,7.1,17.5,6.3,51.9,48.1,5.3
1400000US19169000103,Census Tract 1.03; Story County; Iowa,1079,559,520,17,1553,28,30,4,0,6,63,63,0,1422,1570,101,121,42,184,170,247,122,128,72,172,90,7,825,745,41.9,114,1079,51.8,48.2,1.1,98.9,1.8,1.9,0.3,0,0.4,4,4,0,90.6,1570,6.4,7.7,2.7,11.7,10.8,15.7,7.8,8.2,4.6,11,5.7,52.5,47.5,7.3
1400000US19169000104,Census Tract 1.04; Story County; Iowa,1076,415,661,25,1761,0,261,0,0,0,3,3,0,1497,1786,54,48,8,149,376,48,245,106,93,346,20,67,764,1022,37.6,226,1076,38.6,61.4,1.4,98.6,0,14.6,0,0,0,0.2,0.2,0,83.8,1786,3,2.7,0.4,8.3,21.1,2.7,13.7,5.9,5.2,19.4,1.1,42.8,57.2,12.7
1400000US19169000105,Census Tract 1.05; Story County; Iowa,1987,1018,969,135,2956,0,882,41,0,0,29,29,0,2004,3091,252,209,372,290,472,350,148,153,220,245,200,101,1574,1517,39.2,79,1987,51.2,48.8,4.4,95.6,0,28.5,1.3,0,0,0.9,0.9,0,64.8,3091,8.2,6.8,12,9.4,15.3,11.3,4.8,4.9,7.1,7.9,6.5,50.9,49.1,2.6
1400000US19169000200,Census Tract 2; Story County; Iowa,2583,1256,1327,29,3264,0,160,28,0,8,139,139,0,2929,3293,86,46,178,641,523,292,138,282,126,410,165,113,1581,1712,37,293,2583,48.6,51.4,0.9,99.1,0,4.9,0.9,0,0.2,4.2,4.2,0,88.9,3293,2.6,1.4,5.4,19.5,15.9,8.9,4.2,8.6,3.8,12.5,5,48,52,8.9
1400000US19169000300,Census Tract 3; Story County; Iowa,1965,1011,954,135,2610,0,380,126,0,0,69,27,42,2035,2745,106,81,288,336,296,309,114,198,189,383,211,77,1379,1366,44.7,157,1965,51.5,48.5,4.9,95.1,0,13.8,4.6,0,0,2.5,1,1.5,74.1,2745,3.9,3,10.5,12.2,10.8,11.3,4.2,7.2,6.9,14,7.7,50.2,49.8,5.7
1400000US19169000400,Census Tract 4; Story County; Iowa,1961,915,1046,193,2555,1,197,29,0,0,249,249,0,2079,2748,158,199,329,285,331,305,143,56,148,253,242,115,1335,1413,36.9,184,1961,46.7,53.3,7,93,0,7.2,1.1,0,0,9.1,9.1,0,75.7,2748,5.7,7.2,12,10.4,12,11.1,5.2,2,5.4,9.2,8.8,48.6,51.4,6.7
1400000US19169000500,Census Tract 5; Story County; Iowa,4271,1987,2284,353,4764,3,617,264,0,0,103,62,41,3777,5117,0,1846,2464,601,59,50,27,0,0,0,0,0,2251,2866,20.5,70,4271,46.5,53.5,6.9,93.1,0.1,12.1,5.2,0,0,2,1.2,0.8,73.8,5117,0,36.1,48.2,11.7,1.2,1,0.5,0,0,0,0,44,56,1.4
1400000US19169000600,Census Tract 6; Story County; Iowa,3549,1636,1913,157,4556,16,411,402,0,0,49,49,0,3678,4713,207,421,812,687,725,545,261,299,181,252,133,0,2296,2417,31,190,3549,46.1,53.9,3.3,96.7,0.3,8.7,8.5,0,0,1,1,0,78,4713,4.4,8.9,17.2,14.6,15.4,11.6,5.5,6.3,3.8,5.3,2.8,48.7,51.3,4
1400000US19169000700,Census Tract 7; Story County; Iowa,2621,1146,1475,99,3224,11,599,46,0,0,137,107,30,2431,3323,50,184,1937,501,140,176,12,110,66,64,32,0,1359,1964,22.5,51,2621,43.7,56.3,3,97,0.3,18,1.4,0,0,4.1,3.2,0.9,73.2,3323,1.5,5.5,58.3,15.1,4.2,5.3,0.4,3.3,2,1.9,1,40.9,59.1,1.5
1400000US19169000800,Census Tract 8; Story County; Iowa,4995,2304,2691,281,4753,8,64,74,0,0,77,77,0,4530,5034,0,3993,1018,23,0,0,0,0,0,0,0,0,2333,2701,19.3,0,4995,46.1,53.9,5.6,94.4,0.2,1.3,1.5,0,0,1.5,1.5,0,90,5034,0,79.3,20.2,0.5,0,0,0,0,0,0,0,46.3,53.7,0
1400000US19169000900,Census Tract 9; Story County; Iowa,2658,1246,1412,110,3219,0,116,67,10,0,55,55,0,2971,3329,74,68,194,755,469,287,221,316,237,384,94,54,1518,1811,36.4,176,2658,46.9,53.1,3.3,96.7,0,3.5,2,0.3,0,1.7,1.7,0,89.2,3329,2.2,2,5.8,22.7,14.1,8.6,6.6,9.5,7.1,11.5,2.8,45.6,54.4,5.3
