GEO_ID,NAME,DP02_0124E,DP02_0059E,DP02_0061E,DP02_0064E,DP02_0065E,DP02_0068E,DP02_0066E,DP02_0062E,DP02_0067E,DP02_0060E,DP02_0063E,DP02_0001E,DP02_0017E,DP02_0016E,DP02_0004E,DP02_0010E,DP02_0015E,DP02_0006E,DP02_0002E,DP02_0081E,DP02_0087E,DP02_0082E,DP02_0084E,DP02_0086E,DP02_0085E,DP02_0083E,DP02_0080E,DP02_0059PE,DP02_0061PE,DP02_0064PE,DP02_0065PE,DP02_0068PE,DP02_0066PE,DP02_0062PE,DP02_0067PE,DP02_0060PE,DP02_0063PE,DP02_0004PE,DP02_0010PE,DP02_0015PE,DP02_0006PE,DP02_0002PE,DP02_0079PE,DP02_0081PE,DP02_0087PE,DP02_0082PE,DP02_0084PE,DP02_0086PE,DP02_0085PE,DP02_0083PE,DP02_0080PE
1400000US19133960400,Census Tract 9604; Monona County; Iowa,1827,1306,48,165,155,193,38,532,1243,15,353,828,2.84,2.21,36,196,322,176,420,76,0,76,31,13,18,45,1723,1306,3.7,12.6,11.9,14.8,2.9,40.7,95.2,1.1,27,4.3,23.7,38.9,21.3,50.7,1799,4.2,0,4.2,1.7,0.7,1,2.5,95.8
1400000US19135070100,Census Tract 701; Monroe County; Iowa,3394,2337,131,243,517,588,71,949,2188,18,408,1372,3.11,2.42,117,414,350,243,598,271,0,271,108,0,108,163,3097,2337,5.6,10.4,22.1,25.2,3,40.6,93.6,0.8,17.5,8.5,30.2,25.5,17.7,43.6,3368,8,0,8,3.2,0,3.2,4.8,92
1400000US19135070200,Census Tract 702; Monroe County; Iowa,2421,1587,45,238,241,356,115,543,1429,113,292,950,3.31,2.48,78,242,371,150,480,369,0,369,113,52,61,256,1994,1587,2.8,15,15.2,22.4,7.2,34.2,90,7.1,18.4,8.2,25.5,39.1,15.8,50.5,2363,15.6,0,15.6,4.8,2.2,2.6,10.8,84.4
1400000US19135070300,Census Tract 703; Monroe County; Iowa,1759,1279,53,135,204,235,31,574,1224,2,280,710,3.21,2.48,26,119,256,175,390,161,24,137,83,16,67,54,1577,1279,4.1,10.6,15.9,18.4,2.4,44.9,95.7,0.2,21.9,3.7,16.8,36.1,24.6,54.9,1738,9.3,1.4,7.9,4.8,0.9,3.9,3.1,90.7
1400000US19137960100,Census Tract 9601; Montgomery County; Iowa,1881,1376,57,226,221,313,92,401,1311,8,371,816,2.68,2.3,52,139,245,113,512,176,0,176,120,50,70,56,1664,1376,4.1,16.4,16.1,22.7,6.7,29.1,95.3,0.6,27,6.4,17,30,13.8,62.7,1840,9.6,0,9.6,6.5,2.7,3.8,3,90.4
1400000US19137960200,Census Tract 9602; Montgomery County; Iowa,2870,1948,176,340,201,304,103,690,1734,38,400,1156,2.66,2.44,144,304,391,246,462,243,0,243,163,155,8,80,2605,1948,9,17.5,10.3,15.6,5.3,35.4,89,2,20.5,12.5,26.3,33.8,21.3,40,2848,8.5,0,8.5,5.7,5.4,0.3,2.8,91.5
1400000US19137960300,Census Tract 9603; Montgomery County; Iowa,2797,1998,136,193,212,290,78,910,1819,43,426,1353,2.63,2.01,159,404,459,280,510,411,7,404,168,67,101,236,2363,1998,6.8,9.7,10.6,14.5,3.9,45.5,91,2.2,21.3,11.8,29.9,33.9,20.7,37.7,2774,14.8,0.3,14.6,6.1,2.4,3.6,8.5,85.2
1400000US19137960400,Census Tract 9604; Montgomery County; Iowa,2737,1897,76,318,341,436,95,501,1751,70,496,1168,3.01,2.28,84,261,475,253,570,384,0,384,140,62,78,244,2333,1897,4,16.8,18,23,5,26.4,92.3,3.7,26.1,7.2,22.3,40.7,21.7,48.8,2717,14.1,0,14.1,5.2,2.3,2.9,9,85.9
1400000US19139050100,Census Tract 501; Muscatine County; Iowa,3598,2716,160,426,441,810,369,830,2541,15,475,1562,2.71,2.3,117,313,743,274,858,56,0,56,38,3,35,18,3510,2716,5.9,15.7,16.2,29.8,13.6,30.6,93.6,0.6,17.5,7.5,20,47.6,17.5,54.9,3566,1.6,0,1.6,1.1,0.1,1,0.5,98.4
1400000US19139050200,Census Tract 502; Muscatine County; Iowa,5222,3591,79,501,767,905,138,1359,3493,19,728,2289,2.81,2.24,136,572,617,518,1063,326,0,326,153,40,113,173,4886,3591,2.2,14,21.4,25.2,3.8,37.8,97.3,0.5,20.3,5.9,25,27,22.6,46.4,5212,6.3,0,6.3,2.9,0.8,2.2,3.3,93.7
1400000US19139050300,Census Tract 503; Muscatine County; Iowa,5331,3540,408,333,361,571,210,1244,2782,350,634,1941,3.37,2.72,241,359,471,357,984,349,24,325,128,17,111,197,4865,3540,11.5,9.4,10.2,16.1,5.9,35.1,78.6,9.9,17.9,12.4,18.5,24.3,18.4,50.7,5214,6.7,0.5,6.2,2.5,0.3,2.1,3.8,93.3
1400000US19139050400,Census Tract 504; Muscatine County; Iowa,3934,2873,101,286,323,509,186,1219,2694,78,680,1478,2.85,2.55,119,210,535,214,935,313,0,313,143,39,104,170,3579,2873,3.5,10,11.2,17.7,6.5,42.4,93.8,2.7,23.7,8.1,14.2,36.2,14.5,63.3,3892,8,0,8,3.7,1,2.7,4.4,92
1400000US19139050500,Census Tract 505; Muscatine County; Iowa,4979,3231,177,381,774,930,156,980,2982,72,691,1831,3.07,2.67,182,425,471,260,964,332,0,332,156,86,70,176,4572,3231,5.5,11.8,24,28.8,4.8,30.3,92.3,2.2,21.4,9.9,23.2,25.7,14.2,52.6,4904,6.8,0,6.8,3.2,1.8,1.4,3.6,93.2
1400000US19139050600,Census Tract 506; Muscatine County; Iowa,4728,3235,31,428,974,1545,571,704,3129,75,452,2013,3.14,2.33,37,392,835,501,1083,750,0,750,134,80,54,616,3924,3235,1,13.2,30.1,47.8,17.7,21.8,96.7,2.3,14,1.8,19.5,41.5,24.9,53.8,4674,16,0,16,2.9,1.7,1.2,13.2,84
1400000US19139050700,Census Tract 507; Muscatine County; Iowa,5374,3380,301,480,453,604,151,1213,2858,221,561,2229,2.83,2.4,269,710,471,429,821,729,0,729,118,70,48,611,4584,3380,8.9,14.2,13.4,17.9,4.5,35.9,84.6,6.5,16.6,12.1,31.9,21.1,19.2,36.8,5313,13.7,0,13.7,2.2,1.3,0.9,11.5,86.3
1400000US19139050800,Census Tract 508; Muscatine County; Iowa,3242,1929,222,153,307,384,77,643,1663,44,483,1168,3.22,2.78,131,286,313,201,550,298,0,298,122,0,122,176,2944,1929,11.5,7.9,15.9,19.9,4,33.3,86.2,2.3,25,11.2,24.5,26.8,17.2,47.1,3242,9.2,0,9.2,3.8,0,3.8,5.4,90.8
1400000US19139050900,Census Tract 509; Muscatine County; Iowa,3400,2251,108,245,207,301,94,914,2063,80,603,1273,3.04,2.47,174,453,300,270,376,724,0,724,164,91,73,560,2676,2251,4.8,10.9,9.2,13.4,4.2,40.6,91.6,3.6,26.8,13.7,35.6,23.6,21.2,29.5,3400,21.3,0,21.3,4.8,2.7,2.1,16.5,78.7
1400000US19139051000,Census Tract 510; Muscatine County; Iowa,3160,2193,238,178,125,160,35,1037,1872,83,497,1291,2.8,2.45,95,189,317,355,652,380,0,380,74,67,7,306,2780,2193,10.9,8.1,5.7,7.3,1.6,47.3,85.4,3.8,22.7,7.4,14.6,24.6,27.5,50.5,3160,12,0,12,2.3,2.1,0.2,9.7,88
1400000US19141490100,Census Tract 4901; O'Brien County; Iowa,2547,1771,132,235,308,376,68,625,1593,46,357,1038,3.03,2.36,63,256,359,161,558,308,35,273,116,23,93,157,2180,1771,7.5,13.3,17.4,21.2,3.8,35.3,89.9,2.6,20.2,6.1,24.7,34.6,15.5,53.8,2488,12.4,1.4,11,4.7,0.9,3.7,6.3,87.6
1400000US19141490200,Census Tract 4902; O'Brien County; Iowa,4057,2697,92,394,492,608,116,1033,2534,71,499,1604,3.06,2.45,71,298,612,346,889,379,0,379,155,43,112,224,3627,2697,3.4,14.6,18.2,22.5,4.3,38.3,94,2.6,18.5,4.4,18.6,38.2,21.6,55.4,4006,9.5,0,9.5,3.9,1.1,2.8,5.6,90.5
1400000US19141490300,Census Tract 4903; O'Brien County; Iowa,5275,3618,391,553,608,788,180,1298,3198,29,559,2021,3.05,2.53,149,388,613,380,1104,895,0,895,577,228,349,318,4321,3618,10.8,15.3,16.8,21.8,5,35.9,88.4,0.8,15.5,7.4,19.2,30.3,18.8,54.6,5216,17.2,0,17.2,11.1,4.4,6.7,6.1,82.8
1400000US19141490400,Census Tract 4904; O'Brien County; Iowa,2259,1648,72,217,250,328,78,659,1507,69,303,1037,2.93,2.15,54,269,380,204,510,292,2,290,126,28,98,164,1956,1648,4.4,13.2,15.2,19.9,4.7,40,91.4,4.2,18.4,5.2,25.9,36.6,19.7,49.2,2248,13,0.1,12.9,5.6,1.2,4.4,7.3,87
1400000US19143460100,Census Tract 4601; Osceola County; Iowa,3310,2259,160,304,196,350,154,916,1993,106,423,1314,3.05,2.43,107,360,468,234,613,262,0,262,121,88,33,141,3012,2259,7.1,13.5,8.7,15.5,6.8,40.5,88.2,4.7,18.7,8.1,27.4,35.6,17.8,46.7,3274,8,0,8,3.7,2.7,1,4.3,92
1400000US19143460200,Census Tract 4602; Osceola County; Iowa,2839,2115,157,305,235,270,35,750,1776,182,451,1317,2.81,2.16,60,207,455,382,668,198,0,198,150,33,117,48,2636,2115,7.4,14.4,11.1,12.8,1.7,35.5,84,8.6,21.3,4.6,15.7,34.5,29,50.7,2834,7,0,7,5.3,1.2,4.1,1.7,93
1400000US19145490100,Census Tract 4901; Page County; Iowa,2627,2056,64,209,262,382,120,883,1944,48,470,1094,3.04,2.4,45,151,456,251,647,317,29,288,127,77,50,161,2299,2056,3.1,10.2,12.7,18.6,5.8,42.9,94.6,2.3,22.9,4.1,13.8,41.7,22.9,59.1,2616,12.1,1.1,11,4.9,2.9,1.9,6.2,87.9
1400000US19145490200,Census Tract 4902; Page County; Iowa,1985,1486,85,149,129,179,50,640,1390,11,422,988,2.9,1.99,57,412,347,208,311,547,8,539,182,111,71,357,1430,1486,5.7,10,8.7,12,3.4,43.1,93.5,0.7,28.4,5.8,41.7,35.1,21.1,31.5,1977,27.7,0.4,27.3,9.2,5.6,3.6,18.1,72.3
1400000US19145490300,Census Tract 4903; Page County; Iowa,2980,2126,122,226,323,444,121,958,1927,77,299,1097,3.09,2.61,97,236,454,149,615,317,0,317,207,80,127,110,2599,2126,5.7,10.6,15.2,20.9,5.7,45.1,90.6,3.6,14.1,8.8,21.5,41.4,13.6,56.1,2916,10.9,0,10.9,7.1,2.7,4.4,3.8,89.1
1400000US19145490400,Census Tract 4904; Page County; Iowa,3168,2202,191,358,259,394,135,712,1961,50,497,1001,3.21,2.4,92,265,303,237,407,647,0,647,479,135,344,168,2509,2202,8.7,16.3,11.8,17.9,6.1,32.3,89.1,2.3,22.6,9.2,26.5,30.3,23.7,40.7,3156,20.5,0,20.5,15.2,4.3,10.9,5.3,79.5
1400000US19145490500,Census Tract 4905; Page County; Iowa,2319,1776,83,257,161,252,91,785,1688,5,394,1028,3.03,2.19,27,311,435,243,447,394,0,394,259,216,43,135,1884,1776,4.7,14.5,9.1,14.2,5.1,44.2,95,0.3,22.2,2.6,30.3,42.3,23.6,43.5,2278,17.3,0,17.3,11.4,9.5,1.9,5.9,82.7
1400000US19145490600,Census Tract 4906; Page County; Iowa,2146,1699,43,188,247,355,108,649,1624,32,432,929,2.8,2.31,47,203,343,154,525,148,0,148,131,89,42,17,1984,1699,2.5,11.1,14.5,20.9,6.4,38.2,95.6,1.9,25.4,5.1,21.9,36.9,16.6,56.5,2132,6.9,0,6.9,6.1,4.2,2,0.8,93.1
1400000US19147960100,Census Tract 9601; Palo Alto County; Iowa,1843,1140,32,148,226,296,70,306,1073,35,323,637,3.49,2.83,19,92,216,98,428,143,3,140,49,0,49,91,1659,1140,2.8,13,19.8,26,6.1,26.8,94.1,3.1,28.3,3,14.4,33.9,15.4,67.2,1802,7.9,0.2,7.8,2.7,0,2.7,5,92.1
1400000US19147960200,Census Tract 9602; Palo Alto County; Iowa,1854,1278,75,171,133,164,31,437,1188,15,416,764,3.04,2.43,76,135,266,130,423,300,5,295,232,43,189,63,1537,1278,5.9,13.4,10.4,12.8,2.4,34.2,93,1.2,32.6,9.9,17.7,34.8,17,55.4,1837,16.3,0.3,16.1,12.6,2.3,10.3,3.4,83.7
1400000US19147960300,Census Tract 9603; Palo Alto County; Iowa,3830,2608,153,365,335,503,168,786,2400,55,746,1621,3.04,2.2,161,396,649,417,647,514,23,491,240,67,173,251,3295,2608,5.9,14,12.8,19.3,6.4,30.1,92,2.1,28.6,9.9,24.4,40,25.7,39.9,3809,13.5,0.6,12.9,6.3,1.8,4.5,6.6,86.5
1400000US19147960400,Census Tract 9604; Palo Alto County; Iowa,1411,1032,31,167,189,259,70,298,970,31,246,613,2.94,2.24,43,157,214,141,272,33,1,32,2,0,2,30,1353,1032,3,16.2,18.3,25.1,6.8,28.9,94,3,23.8,7,25.6,34.9,23,44.4,1386,2.4,0.1,2.3,0.1,0,0.1,2.2,97.6
1400000US19149970100,Census Tract 9701; Plymouth County; Iowa,6836,4604,43,693,937,1388,451,1417,4417,144,919,2723,3.1,2.44,98,632,994,447,1546,801,0,801,243,130,113,558,6035,4604,0.9,15.1,20.4,30.1,9.8,30.8,95.9,3.1,20,3.6,23.2,36.5,16.4,56.8,6836,11.7,0,11.7,3.6,1.9,1.7,8.2,88.3
1400000US19149970200,Census Tract 9702; Plymouth County; Iowa,3816,2471,106,281,394,470,76,1036,2344,21,557,1649,2.89,2.31,82,443,442,287,837,344,0,344,143,88,55,201,3403,2471,4.3,11.4,15.9,19,3.1,41.9,94.9,0.8,22.5,5,26.9,26.8,17.4,50.8,3747,9.2,0,9.2,3.8,2.3,1.5,5.4,90.8
1400000US19149970300,Census Tract 9703; Plymouth County; Iowa,3450,2298,35,305,485,622,137,833,2197,66,437,1351,3.05,2.52,123,297,410,216,715,683,0,683,338,54,284,345,2731,2298,1.5,13.3,21.1,27.1,6,36.2,95.6,2.9,19,9.1,22,30.3,16,52.9,3414,20,0,20,9.9,1.6,8.3,10.1,80
1400000US19149970400,Census Tract 9704; Plymouth County; Iowa,3143,2094,96,247,296,332,36,935,1869,129,355,1174,3.2,2.63,109,145,412,241,679,203,19,184,39,4,35,145,2907,2094,4.6,11.8,14.1,15.9,1.7,44.7,89.3,6.2,17,9.3,12.4,35.1,20.5,57.8,3110,6.5,0.6,5.9,1.3,0.1,1.1,4.7,93.5
1400000US19149970500,Census Tract 9705; Plymouth County; Iowa,2917,1940,53,299,384,504,120,645,1838,49,390,1146,2.99,2.51,37,202,361,177,730,259,0,259,196,7,189,63,2652,1940,2.7,15.4,19.8,26,6.2,33.2,94.7,2.5,20.1,3.2,17.6,31.5,15.4,63.7,2911,8.9,0,8.9,6.7,0.2,6.5,2.2,91.1
1400000US19149970600,Census Tract 9706; Plymouth County; Iowa,5459,3895,162,666,603,849,246,1365,3654,79,774,2171,2.81,2.51,131,196,675,291,1553,232,2,230,166,100,66,64,5165,3895,4.2,17.1,15.5,21.8,6.3,35,93.8,2,19.9,6,9,31.1,13.4,71.5,5397,4.3,0,4.3,3.1,1.9,1.2,1.2,95.7
1400000US19151780100,Census Tract 7801; Pocahontas County; Iowa,1920,1447,148,224,141,188,47,501,1280,19,367,859,2.81,2.2,65,178,312,170,446,251,9,242,116,10,106,126,1645,1447,10.2,15.5,9.7,13,3.2,34.6,88.5,1.3,25.4,7.6,20.7,36.3,19.8,51.9,1896,13.2,0.5,12.8,6.1,0.5,5.6,6.6,86.8
1400000US19151780200,Census Tract 7802; Pocahontas County; Iowa,3027,2087,149,307,284,382,98,815,1908,30,404,1325,2.95,2.23,176,278,459,293,578,527,0,527,365,173,192,162,2466,2087,7.1,14.7,13.6,18.3,4.7,39.1,91.4,1.4,19.4,13.3,21,34.6,22.1,43.6,2993,17.6,0,17.6,12.2,5.8,6.4,5.4,82.4
1400000US19151780300,Census Tract 7803; Pocahontas County; Iowa,2114,1412,55,190,219,274,55,551,1339,18,324,899,2.98,2.31,57,183,354,166,493,188,6,182,54,6,48,128,1912,1412,3.9,13.5,15.5,19.4,3.9,39,94.8,1.3,22.9,6.3,20.4,39.4,18.5,54.8,2100,9,0.3,8.7,2.6,0.3,2.3,6.1,91
1400000US19153000101,Census Tract 1.01; Polk County; Iowa,3793,2177,237,155,204,259,55,947,1748,192,387,1559,3.51,2.42,132,523,396,469,435,516,21,495,94,51,43,401,3180,2177,10.9,7.1,9.4,11.9,2.5,43.5,80.3,8.8,17.8,8.5,33.5,25.4,30.1,27.9,3696,14,0.6,13.4,2.5,1.4,1.2,10.8,86
1400000US19153000102,Census Tract 1.02; Polk County; Iowa,3737,2411,79,262,315,423,108,979,2286,46,622,1436,2.92,2.58,130,262,363,399,645,266,7,259,34,0,34,225,3445,2411,3.3,10.9,13.1,17.5,4.5,40.6,94.8,1.9,25.8,9.1,18.2,25.3,27.8,44.9,3711,7.2,0.2,7,0.9,0,0.9,6.1,92.8
1400000US19153000103,Census Tract 1.03; Polk County; Iowa,2225,1406,74,270,230,288,58,450,1315,17,307,879,3.41,2.53,34,153,196,330,362,453,0,453,60,0,60,393,1708,1406,5.3,19.2,16.4,20.5,4.1,32,93.5,1.2,21.8,3.9,17.4,22.3,37.5,41.2,2161,21,0,21,2.8,0,2.8,18.2,79
1400000US19153000201,Census Tract 2.01; Polk County; Iowa,2725,1975,71,264,370,487,117,629,1804,100,424,1160,3.1,2.34,162,385,403,230,383,295,0,295,109,22,87,186,2420,1975,3.6,13.4,18.7,24.7,5.9,31.8,91.3,5.1,21.5,14,33.2,34.7,19.8,33,2715,10.9,0,10.9,4,0.8,3.2,6.9,89.1
1400000US19153000202,Census Tract 2.02; Polk County; Iowa,2798,1988,76,158,255,344,89,1001,1871,41,368,1211,2.91,2.24,144,440,445,172,455,295,21,274,78,8,70,196,2460,1988,3.8,7.9,12.8,17.3,4.5,50.4,94.1,2.1,18.5,11.9,36.3,36.7,14.2,37.6,2755,10.7,0.8,9.9,2.8,0.3,2.5,7.1,89.3
1400000US19153000300,Census Tract 3; Polk County; Iowa,4766,2650,430,214,275,318,43,995,1906,314,379,1398,3.16,2.93,291,309,359,233,565,1095,54,1041,531,282,249,510,3521,2650,16.2,8.1,10.4,12,1.6,37.5,71.9,11.8,14.3,20.8,22.1,25.7,16.7,40.4,4616,23.7,1.2,22.6,11.5,6.1,5.4,11,76.3
1400000US19153000400,Census Tract 4; Polk County; Iowa,4763,3014,138,196,220,370,150,1245,2480,396,669,1825,3.64,2.61,210,666,430,509,440,640,0,640,119,48,71,521,4101,3014,4.6,6.5,7.3,12.3,5,41.3,82.3,13.1,22.2,11.5,36.5,23.6,27.9,24.1,4741,13.5,0,13.5,2.5,1,1.5,11,86.5
1400000US19153000500,Census Tract 5; Polk County; Iowa,4725,3002,411,473,212,289,77,976,2364,227,626,1802,3.42,2.6,220,419,338,505,658,466,43,423,49,46,3,374,4259,3002,13.7,15.8,7.1,9.6,2.6,32.5,78.7,7.6,20.9,12.2,23.3,18.8,28,36.5,4725,9.9,0.9,9,1,1,0.1,7.9,90.1
1400000US19153000600,Census Tract 6; Polk County; Iowa,3728,2627,149,181,447,588,141,846,2320,158,705,1534,2.84,2.43,225,439,273,390,480,446,7,439,100,9,91,339,3182,2627,5.7,6.9,17,22.4,5.4,32.2,88.3,6,26.8,14.7,28.6,17.8,25.4,31.3,3628,12.3,0.2,12.1,2.8,0.2,2.5,9.3,87.7
1400000US19153000701,Census Tract 7.01; Polk County; Iowa,4144,2437,215,196,427,500,73,663,1814,408,455,1370,3.91,2.99,102,356,389,334,578,451,0,451,107,57,50,344,3647,2437,8.8,8,17.5,20.5,3,27.2,74.4,16.7,18.7,7.4,26,28.4,24.4,42.2,4098,11,0,11,2.6,1.4,1.2,8.4,89
1400000US19153000702,Census Tract 7.02; Polk County; Iowa,3770,2372,71,175,497,754,257,489,1958,343,540,1479,3.16,2.55,118,388,512,314,659,161,0,161,28,23,5,133,3556,2372,3,7.4,21,31.8,10.8,20.6,82.5,14.5,22.8,8,26.2,34.6,21.2,44.6,3717,4.3,0,4.3,0.8,0.6,0.1,3.6,95.7
1400000US19153000703,Census Tract 7.03; Polk County; Iowa,2806,2137,105,118,729,1081,352,390,1932,100,343,1371,2.79,2.04,104,469,479,224,574,349,0,349,136,48,88,213,2434,2137,4.9,5.5,34.1,50.6,16.5,18.2,90.4,4.7,16.1,7.6,34.2,34.9,16.3,41.9,2783,12.5,0,12.5,4.9,1.7,3.2,7.7,87.5
1400000US19153000704,Census Tract 7.04; Polk County; Iowa,3161,2078,94,234,615,804,189,430,1884,100,416,1390,2.73,2.26,130,519,345,171,570,342,8,334,55,45,10,279,2766,2078,4.5,11.3,29.6,38.7,9.1,20.7,90.7,4.8,20,9.4,37.3,24.8,12.3,41,3108,11,0.3,10.7,1.8,1.4,0.3,9,89
1400000US19153000801,Census Tract 8.01; Polk County; Iowa,6561,4291,390,340,818,1183,365,1105,3536,365,908,2353,3.25,2.79,347,603,366,327,1076,1218,17,1201,594,380,214,607,5296,4291,9.1,7.9,19.1,27.6,8.5,25.8,82.4,8.5,21.2,14.7,25.6,15.6,13.9,45.7,6514,18.7,0.3,18.4,9.1,5.8,3.3,9.3,81.3
1400000US19153000802,Census Tract 8.02; Polk County; Iowa,3385,2620,17,322,768,1196,428,634,2583,20,431,1698,2.91,1.99,94,614,491,358,632,400,36,364,49,30,19,315,2946,2620,0.6,12.3,29.3,45.6,16.3,24.2,98.6,0.8,16.5,5.5,36.2,28.9,21.1,37.2,3346,12,1.1,10.9,1.5,0.9,0.6,9.4,88
1400000US19153000803,Census Tract 8.03; Polk County; Iowa,3886,2770,90,258,457,778,321,930,2568,112,602,1844,2.72,2.1,294,622,399,358,570,653,0,653,199,25,174,454,3196,2770,3.2,9.3,16.5,28.1,11.6,33.6,92.7,4,21.7,15.9,33.7,21.6,19.4,30.9,3849,17,0,17,5.2,0.6,4.5,11.8,83
1400000US19153000901,Census Tract 9.01; Polk County; Iowa,3019,2277,33,346,657,865,208,502,2162,82,449,1426,2.92,2.1,167,362,268,347,550,216,0,216,68,33,35,148,2725,2277,1.4,15.2,28.9,38,9.1,22,94.9,3.6,19.7,11.7,25.4,18.8,24.3,38.6,2941,7.3,0,7.3,2.3,1.1,1.2,5,92.7
1400000US19153000902,Census Tract 9.02; Polk County; Iowa,3975,2932,115,388,873,1461,588,428,2776,41,499,1656,3.02,2.33,103,472,569,334,747,341,0,341,79,38,41,262,3611,2932,3.9,13.2,29.8,49.8,20.1,14.6,94.7,1.4,17,6.2,28.5,34.4,20.2,45.1,3952,8.6,0,8.6,2,1,1,6.6,91.4
1400000US19153001000,Census Tract 10; Polk County; Iowa,4940,3198,114,383,1043,1295,252,757,2825,259,390,2286,2.53,2,395,663,356,499,729,1813,33,1780,291,125,166,1489,3078,3198,3.6,12,32.6,40.5,7.9,23.7,88.3,8.1,12.2,17.3,29,15.6,21.8,31.9,4891,37.1,0.7,36.4,5.9,2.6,3.4,30.4,62.9
1400000US19153001100,Census Tract 11; Polk County; Iowa,4935,2324,243,233,260,351,91,448,1842,239,810,1457,3.51,2.47,203,471,148,451,332,1519,11,1508,719,482,237,789,3299,2324,10.5,10,11.2,15.1,3.9,19.3,79.3,10.3,34.9,13.9,32.3,10.2,31,22.8,4818,31.5,0.2,31.3,14.9,10,4.9,16.4,68.5
1400000US19153001200,Census Tract 12; Polk County; Iowa,3494,1950,119,109,165,210,45,682,1490,341,489,1113,4.13,3.09,78,461,186,211,363,375,0,375,77,30,47,298,3119,1950,6.1,5.6,8.5,10.8,2.3,35,76.4,17.5,25.1,7,41.4,16.7,19,32.6,3494,10.7,0,10.7,2.2,0.9,1.3,8.5,89.3
1400000US19153001500,Census Tract 15; Polk County; Iowa,2930,2072,301,163,211,298,87,765,1622,149,396,1029,3.38,2.78,97,211,265,262,459,366,0,366,133,82,51,233,2505,2072,14.5,7.9,10.2,14.4,4.2,36.9,78.3,7.2,19.1,9.4,20.5,25.8,25.5,44.6,2871,12.7,0,12.7,4.6,2.9,1.8,8.1,87.3
1400000US19153001700,Census Tract 17; Polk County; Iowa,2486,1440,304,144,114,138,24,334,983,153,367,806,4.36,3.08,67,345,237,182,212,349,0,349,2,2,0,347,2091,1440,21.1,10,7.9,9.6,1.7,23.2,68.3,10.6,25.5,8.3,42.8,29.4,22.6,26.3,2440,14.3,0,14.3,0.1,0.1,0,14.2,85.7
1400000US19153001800,Census Tract 18; Polk County; Iowa,2175,1534,106,198,119,183,64,784,1401,27,236,792,3.41,2.75,67,246,220,185,294,235,0,235,31,0,31,204,1922,1534,6.9,12.9,7.8,11.9,4.2,51.1,91.3,1.8,15.4,8.5,31.1,27.8,23.4,37.1,2157,10.9,0,10.9,1.4,0,1.4,9.5,89.1
1400000US19153001900,Census Tract 19; Polk County; Iowa,4479,3121,334,120,266,407,141,1245,2634,153,862,1751,3.04,2.55,124,493,439,473,661,549,0,549,290,180,110,259,3877,3121,10.7,3.8,8.5,13,4.5,39.9,84.4,4.9,27.6,7.1,28.2,25.1,27,37.7,4426,12.4,0,12.4,6.6,4.1,2.5,5.9,87.6
1400000US19153002100,Census Tract 21; Polk County; Iowa,4402,2782,166,126,207,265,58,1386,2306,310,529,1655,3.26,2.66,149,524,366,441,541,559,10,549,15,15,0,534,3776,2782,6,4.5,7.4,9.5,2.1,49.8,82.9,11.1,19,9,31.7,22.1,26.6,32.7,4335,12.9,0.2,12.7,0.3,0.3,0,12.3,87.1
1400000US19153002600,Census Tract 26; Polk County; Iowa,2343,1311,93,113,151,353,202,283,1085,133,336,1044,3.09,2.23,105,331,140,353,255,716,0,716,304,182,122,412,1609,1311,7.1,8.6,11.5,26.9,15.4,21.6,82.8,10.1,25.6,10.1,31.7,13.4,33.8,24.4,2325,30.8,0,30.8,13.1,7.8,5.2,17.7,69.2
1400000US19153002700,Census Tract 27; Polk County; Iowa,3283,2148,82,207,742,1041,299,473,1983,83,262,2026,3.22,1.61,210,816,191,733,267,797,0,797,359,199,160,438,2461,2148,3.8,9.6,34.5,48.5,13.9,22,92.3,3.9,12.2,10.4,40.3,9.4,36.2,13.2,3258,24.5,0,24.5,11,6.1,4.9,13.4,75.5
1400000US19153002800,Census Tract 28; Polk County; Iowa,3422,2339,27,185,726,1236,510,303,2260,52,536,1545,2.61,2.02,88,678,228,290,489,893,2,891,221,170,51,670,2529,2339,1.2,7.9,31,52.8,21.8,13,96.6,2.2,22.9,5.7,43.9,14.8,18.8,31.7,3422,26.1,0.1,26,6.5,5,1.5,19.6,73.9
1400000US19153002900,Census Tract 29; Polk County; Iowa,3784,3116,0,247,969,1665,696,534,3114,2,668,2380,2.39,1.55,233,751,785,930,466,777,0,777,437,142,295,340,2964,3116,0,7.9,31.1,53.4,22.3,17.1,99.9,0.1,21.4,9.8,31.6,33,39.1,19.6,3741,20.8,0,20.8,11.7,3.8,7.9,9.1,79.2
1400000US19153003001,Census Tract 30.01; Polk County; Iowa,2044,1472,19,75,584,904,320,233,1453,0,241,899,2.96,2.21,42,190,220,246,421,170,0,170,53,19,34,117,1874,1472,1.3,5.1,39.7,61.4,21.7,15.8,98.7,0,16.4,4.7,21.1,24.5,27.4,46.8,2044,8.3,0,8.3,2.6,0.9,1.7,5.7,91.7
1400000US19153003002,Census Tract 30.02; Polk County; Iowa,3888,2782,0,143,1136,2193,1057,167,2782,0,279,1666,2.96,2.32,95,349,521,232,990,253,8,245,45,34,11,200,3635,2782,0,5.1,40.8,78.8,38,6,100,0,10,5.7,20.9,31.3,13.9,59.4,3888,6.5,0.2,6.3,1.2,0.9,0.3,5.1,93.5
